name,duration,playcount,listeners,mbid,url,artist
Love Me,256,125232,26647,b94c6260-bd61-4272-bf32-3ba198fc52b4,https://www.last.fm/music/Lil+Wayne/_/Love+Me,Lil Wayne
Altogether,223,1145618,183389,e21cd6b9-512e-4cb5-89d3-cf76434c7015,https://www.last.fm/music/Slowdive/_/Altogether,Slowdive
Somethin' Stupid,160,790034,172947,e67f1fdf-67ac-495e-9ad1-fc2bf301c63b,https://www.last.fm/music/Frank+Sinatra/_/Somethin%27+Stupid,Frank Sinatra
Proud Mary,203,2910810,619415,52a04cd1-fe70-4e93-9eba-8fc2c7e63a4b,https://www.last.fm/music/Creedence+Clearwater+Revival/_/Proud+Mary,Creedence Clearwater Revival
Real Life,0,871295,162131,,https://www.last.fm/music/The+Weeknd/_/Real+Life,The Weeknd
Am I Wrong (feat. ScHoolboy Q),0,349717,60107,,https://www.last.fm/music/Anderson+.Paak/_/Am+I+Wrong+(feat.+ScHoolboy+Q),Anderson .Paak
Blackstar,0,1106860,219246,,https://www.last.fm/music/David+Bowie/_/Blackstar,David Bowie
Bad Bitch From Tokyo (intro),0,553338,66172,,https://www.last.fm/music/Pop+Smoke/_/Bad+Bitch+From+Tokyo+(intro),Pop Smoke
Government Hooker,254,3687490,242314,2394a738-02bd-49b9-82eb-05befa6d6da4,https://www.last.fm/music/Lady+Gaga/_/Government+Hooker,Lady Gaga
Da Funk / Daftendirekt,396,755779,167428,224136e3-af06-477d-979a-9ef70e8b584f,https://www.last.fm/music/Daft+Punk/_/Da+Funk+%2F+Daftendirekt,Daft Punk
Guys,0,426481,69901,,https://www.last.fm/music/The+1975/_/Guys,The 1975
Gettin' Jiggy Wit It,227,1457547,359843,979013be-6050-48d3-81cf-8fbe4130b9af,https://www.last.fm/music/Will+Smith/_/Gettin%27+Jiggy+Wit+It,Will Smith
Post Malone (feat. RANI),0,651244,109074,,https://www.last.fm/music/Sam+Feldt/_/Post+Malone+(feat.+RANI),Sam Feldt
"Beginning Middle End - From The Netflix Film ""To All The Boys: Always and Forever""",0,39950,10138,,https://www.last.fm/music/Leah+Nobel/_/Beginning+Middle+End+-+From+The+Netflix+Film+%22To+All+The+Boys:+Always+and+Forever%22,Leah Nobel
"Shake It (feat. Big Freedia, CupcakKe, Brooke Candy and Pabllo Vittar)",0,667302,72377,,"https://www.last.fm/music/Charli+XCX/_/Shake+It+(feat.+Big+Freedia,+CupcakKe,+Brooke+Candy+and+Pabllo+Vittar)",Charli XCX
Die Young,0,510181,56076,,https://www.last.fm/music/Roddy+Ricch/_/Die+Young,Roddy Ricch
Killing Me Softly With His Song,286,998382,257796,a6622f2d-3f1c-4512-9e9f-44ba184d112b,https://www.last.fm/music/Roberta+Flack/_/Killing+Me+Softly+With+His+Song,Roberta Flack
Blinding Lights (with ROSALÍA) - Remix,0,240810,58043,,https://www.last.fm/music/The+Weeknd/_/Blinding+Lights+(with+ROSAL%C3%8DA)+-+Remix,The Weeknd
Alphabet,0,110777,32171,,https://www.last.fm/music/Shame/_/Alphabet,Shame
Ohio Is For Lovers,289,1767098,299286,693dbc46-b22c-4ee3-b9aa-85a7edd72f37,https://www.last.fm/music/Hawthorne+Heights/_/Ohio+Is+For+Lovers,Hawthorne Heights
140503 at Dawn,0,780824,35125,,https://www.last.fm/music/Agust+D/_/140503+at+Dawn,Agust D
Pirate King,0,633684,39174,,https://www.last.fm/music/Ateez/_/Pirate+King,Ateez
Stay High - Habits Remix,0,1955687,286548,,https://www.last.fm/music/Tove+Lo/_/Stay+High+-+Habits+Remix,Tove Lo
Skating in Central Park,324,298676,78993,,https://www.last.fm/music/Bill+Evans/_/Skating+in+Central+Park,Bill Evans
Tides,0,27488,9521,,https://www.last.fm/music/Men+I+Trust/_/Tides,Men I Trust
My Everything,168,1115173,140669,8b4c99d4-f703-441c-b86e-9090c54c64e9,https://www.last.fm/music/Ariana+Grande/_/My+Everything,Ariana Grande
Buck 50,0,144234,16649,,https://www.last.fm/music/Dj+Scheme/_/Buck+50,Dj Scheme
Does Your Mother Know,250,1349695,281836,88dd07cb-0462-450b-b31e-23f31bd0eaa9,https://www.last.fm/music/ABBA/_/Does+Your+Mother+Know,ABBA
Sharp Dressed Man - 2008 Remaster,0,317666,75127,,https://www.last.fm/music/ZZ+Top/_/Sharp+Dressed+Man+-+2008+Remaster,ZZ Top
Genesis,0,973782,129597,,https://www.last.fm/music/Dua+Lipa/_/Genesis,Dua Lipa
Crack Music,167,660453,165925,556456c0-ac20-4395-aaa4-0d8cf56ad253,https://www.last.fm/music/Kanye+West/_/Crack+Music,Kanye West
Butterfly,0,1241910,137134,,https://www.last.fm/music/Grimes/_/Butterfly,Grimes
Havin My Way (feat. Lil Durk),0,372394,42921,,https://www.last.fm/music/lil+skies/_/Havin+My+Way+(feat.+Lil+Durk),lil skies
She Wants My Money,0,544063,63411,,https://www.last.fm/music/Dominic+Fike/_/She+Wants+My+Money,Dominic Fike
One of These Nights - 2013 Remaster,0,250328,56466,,https://www.last.fm/music/Eagles/_/One+of+These+Nights+-+2013+Remaster,Eagles
Zack And Codeine,0,698712,110439,,https://www.last.fm/music/Post+Malone/_/Zack+And+Codeine,Post Malone
Jason,0,309590,72420,,https://www.last.fm/music/Perfume+Genius/_/Jason,Perfume Genius
bad guy (with Justin Bieber),0,744740,165608,,https://www.last.fm/music/Billie+Eilish/_/bad+guy+(with+Justin+Bieber),Billie Eilish
supercuts,0,309722,38492,,https://www.last.fm/music/Jeremy+Zucker/_/supercuts,Jeremy Zucker
Everybody's Fool,180,4246246,577063,540c2151-e260-407c-9b13-5833158c210e,https://www.last.fm/music/Evanescence/_/Everybody%27s+Fool,Evanescence
Final Lullaby - Bonus Track,0,409754,70266,,https://www.last.fm/music/The+Weeknd/_/Final+Lullaby+-+Bonus+Track,The Weeknd
One More Hour,0,489047,102586,,https://www.last.fm/music/Tame+Impala/_/One+More+Hour,Tame Impala
Beauty & Essex,0,216791,51481,,https://www.last.fm/music/Free+Nationals/_/Beauty+&+Essex,Free Nationals
STAY TOGETHER FOR THE KIDS,232,4256789,577175,a58b04a2-28c1-490c-87bc-ff3844fe9b1c,https://www.last.fm/music/blink-182/_/STAY+TOGETHER+FOR+THE+KIDS,blink-182
Do Me,0,793350,76327,,https://www.last.fm/music/Kim+Petras/_/Do+Me,Kim Petras
SKYBOX,0,487250,59593,,https://www.last.fm/music/Gunna/_/SKYBOX,Gunna
Dogs,1028,2585267,352992,f072c8ff-b087-41da-a558-4c4c3350ee3c,https://www.last.fm/music/Pink+Floyd/_/Dogs,Pink Floyd
drugs,0,714277,74870,,https://www.last.fm/music/Eden/_/drugs,Eden
Sadderdaze,0,554086,75266,,https://www.last.fm/music/The+Neighbourhood/_/Sadderdaze,The Neighbourhood
永遠に光れ (Everlasting Shine),0,371552,27805,,https://www.last.fm/music/TOMORROW+X+TOGETHER/_/%E6%B0%B8%E9%81%A0%E3%81%AB%E5%85%89%E3%82%8C+(Everlasting+Shine),TOMORROW X TOGETHER
MOVIE,0,489013,76943,,https://www.last.fm/music/Tom+Misch/_/MOVIE,Tom Misch
wRoNg (feat. Kehlani),0,307272,50130,,https://www.last.fm/music/Zayn/_/wRoNg+(feat.+Kehlani),Zayn
DELITO,0,127454,16223,,https://www.last.fm/music/Nathy+Peluso/_/DELITO,Nathy Peluso
Look At Me,0,256965,55067,,https://www.last.fm/music/Freddie+Gibbs/_/Look+At+Me,Freddie Gibbs
Forbidden Fruit (feat. Kendrick Lamar),0,286387,55765,,https://www.last.fm/music/J.+Cole/_/Forbidden+Fruit+(feat.+Kendrick+Lamar),J. Cole
Take the Power Back,377,2927635,621777,6a6599d1-4859-40ea-9b1c-003002e7c77e,https://www.last.fm/music/Rage+Against+the+Machine/_/Take+the+Power+Back,Rage Against the Machine
Genesis,0,340880,67821,,https://www.last.fm/music/Deftones/_/Genesis,Deftones
OMFG,0,330478,35977,,https://www.last.fm/music/LIL+PEEP/_/OMFG,LIL PEEP
Since I've Been Loving You - Remaster,0,97988,30412,,https://www.last.fm/music/Led+Zeppelin/_/Since+I%27ve+Been+Loving+You+-+Remaster,Led Zeppelin
Fallin' All in You,0,866247,88156,,https://www.last.fm/music/Shawn+Mendes/_/Fallin%27+All+in+You,Shawn Mendes
Meditate (feat. J.I.D.),0,549591,78452,,https://www.last.fm/music/EarthGang/_/Meditate+(feat.+J.I.D.),EarthGang
Syphilis,0,357206,41423,,https://www.last.fm/music/Juice+WRLD/_/Syphilis,Juice WRLD
Sliver,158,3076915,538850,0995ea67-f046-4e72-9154-5291b648cf0a,https://www.last.fm/music/Nirvana/_/Sliver,Nirvana
Amber,208,2360332,453715,36d9fe81-057d-47a0-b39c-dc00aa9143c2,https://www.last.fm/music/311/_/Amber,311
Valentine,0,697172,72980,,https://www.last.fm/music/5+Seconds+of+Summer/_/Valentine,5 Seconds of Summer
Ex Calling,0,662940,101148,,https://www.last.fm/music/6LACK/_/Ex+Calling,6LACK
I Can Talk,177,4698325,606767,c07aeecd-f950-4278-864e-4b722e837b38,https://www.last.fm/music/Two+Door+Cinema+Club/_/I+Can+Talk,Two Door Cinema Club
"Sitting, Waiting, Wishing",188,4890920,774217,98cc192f-0849-4849-bb2c-db7430b86b1c,"https://www.last.fm/music/Jack+Johnson/_/Sitting,+Waiting,+Wishing",Jack Johnson
Bandito,0,854615,83128,,https://www.last.fm/music/Twenty+One+Pilots/_/Bandito,Twenty One Pilots
Calligraphy,0,534946,66570,,https://www.last.fm/music/Saba/_/Calligraphy,Saba
Get on Your Knees,0,160021,31677,,https://www.last.fm/music/Nicki+Minaj/_/Get+on+Your+Knees,Nicki Minaj
Wake Up Alone,222,3946932,685501,2ba00f89-07a5-494d-9efc-f1f8b270bb77,https://www.last.fm/music/Amy+Winehouse/_/Wake+Up+Alone,Amy Winehouse
Female Robbery,209,1622657,226382,a0e3f404-3d7e-449e-81e8-ea2e15ae58a8,https://www.last.fm/music/The+Neighbourhood/_/Female+Robbery,The Neighbourhood
Killing Me,0,699246,53367,,https://www.last.fm/music/Ikon/_/Killing+Me,Ikon
Wasting My Young Years,199,2176558,292695,2cc9e1cc-7b4a-4400-91ac-e9175daf8ebe,https://www.last.fm/music/London+Grammar/_/Wasting+My+Young+Years,London Grammar
Time: The Donut of the Heart,98,986154,154985,567671b0-53f8-4314-91bc-fae87cd0197b,https://www.last.fm/music/J+Dilla/_/Time:+The+Donut+of+the+Heart,J Dilla
Wrong Side of Heaven,271,1399639,144278,ba3467f4-9132-4de0-86db-ae4dca64bed5,https://www.last.fm/music/Five+Finger+Death+Punch/_/Wrong+Side+of+Heaven,Five Finger Death Punch
Lullaby,250,6328094,871607,7eca082a-4b79-49d9-812d-1c9711cfe346,https://www.last.fm/music/The+Cure/_/Lullaby,The Cure
Fake Empire,203,5453029,500112,b3db73bd-9688-4550-a2be-a56a47a38dc1,https://www.last.fm/music/The+National/_/Fake+Empire,The National
A Sweeter Place (feat. Kid Cudi),0,809571,63691,,https://www.last.fm/music/Selena+Gomez/_/A+Sweeter+Place+(feat.+Kid+Cudi),Selena Gomez
Blue Ridge Mountains,280,3790005,528975,310fa155-f188-46bb-b39a-f5ab8ac048df,https://www.last.fm/music/Fleet+Foxes/_/Blue+Ridge+Mountains,Fleet Foxes
haunt me (x 3),165,496276,65116,a64a82fc-e521-46f4-9727-dd79f4be6391,https://www.last.fm/music/Teen+Suicide/_/haunt+me+(x+3),Teen Suicide
Lost in Hollywood,320,4252119,597330,cc369189-f0e3-4c39-b8ea-13c3d13ceeaa,https://www.last.fm/music/System+of+a+Down/_/Lost+in+Hollywood,System of a Down
A Tu Merced,0,377718,40637,,https://www.last.fm/music/Bad+Bunny/_/A+Tu+Merced,Bad Bunny
Every Teardrop Is a Waterfall,240,5317226,626427,78acc1da-e13f-4097-8eb6-86c3a3a4d535,https://www.last.fm/music/Coldplay/_/Every+Teardrop+Is+a+Waterfall,Coldplay
When I'm Sixty Four - Remastered 2009,0,380555,104771,,https://www.last.fm/music/The+Beatles/_/When+I%27m+Sixty+Four+-+Remastered+2009,The Beatles
Where You From,0,410109,44106,,https://www.last.fm/music/BTS/_/Where+You+From,BTS
Without You (feat. Usher),208,2027549,358764,,https://www.last.fm/music/David+Guetta/_/Without+You+(feat.+Usher),David Guetta
My Way Home,0,648451,162182,,https://www.last.fm/music/Kanye+West/_/My+Way+Home,Kanye West
Canadian Goose,0,409895,56765,,https://www.last.fm/music/LIL+UZI+VERT/_/Canadian+Goose,LIL UZI VERT
thinking of you,0,357699,97123,,https://www.last.fm/music/Mommy/_/thinking+of+you,Mommy
Held down,0,282646,67458,,https://www.last.fm/music/Laura+Marling/_/Held+down,Laura Marling
Kiss,0,617288,58233,,https://www.last.fm/music/LIL+PEEP/_/Kiss,LIL PEEP
Piledriver Waltz,204,1978078,228644,424769b5-b5ed-4e0d-be74-7c52c626bbad,https://www.last.fm/music/Alex+Turner/_/Piledriver+Waltz,Alex Turner
Come This Way,0,431089,54210,,https://www.last.fm/music/LIL+UZI+VERT/_/Come+This+Way,LIL UZI VERT
no song without you,0,271017,53241,,https://www.last.fm/music/Honne/_/no+song+without+you,Honne
El Scorcho,246,2409887,396819,39f93134-d6ca-4e32-96ae-0e3d90f47029,https://www.last.fm/music/Weezer/_/El+Scorcho,Weezer
St. Percy,0,885011,98273,,https://www.last.fm/music/BROCKHAMPTON/_/St.+Percy,BROCKHAMPTON
Good Girls (Don’t Get Used),0,111725,23035,,https://www.last.fm/music/Beach+Bunny/_/Good+Girls+(Don%E2%80%99t+Get+Used),Beach Bunny
Eugene,0,1377696,174126,,https://www.last.fm/music/Sufjan+Stevens/_/Eugene,Sufjan Stevens
Storm,1352,1713058,295186,519e6d2f-c762-48b1-8798-8f0299e11cc7,https://www.last.fm/music/Godspeed+You%21+Black+Emperor/_/Storm,Godspeed You! Black Emperor
Daydream Believer,186,1334097,324278,87a239cc-9e5a-4377-8c43-ab879b876d8f,https://www.last.fm/music/The+Monkees/_/Daydream+Believer,The Monkees
The Bones - with Hozier,0,321160,74631,,https://www.last.fm/music/Maren+Morris/_/The+Bones+-+with+Hozier,Maren Morris
The Grudge,507,3247199,427172,23aeba20-9670-4d9a-9d97-c64eaed07da2,https://www.last.fm/music/Tool/_/The+Grudge,Tool
Mamacita,0,523015,92607,,https://www.last.fm/music/Black+Eyed+Peas/_/Mamacita,Black Eyed Peas
"Derezzed - From ""TRON: Legacy""/Score",0,84699,26034,,https://www.last.fm/music/Daft+Punk/_/Derezzed+-+From+%22TRON:+Legacy%22%2FScore,Daft Punk
Take Me Home - English Version,0,65974,7967,,https://www.last.fm/music/Ateez/_/Take+Me+Home+-+English+Version,Ateez
Fly High!!,0,317413,33607,,https://www.last.fm/music/BURNOUT+SYNDROMES/_/Fly+High%21%21,BURNOUT SYNDROMES
Nothing Without You,0,27615,11302,,https://www.last.fm/music/Cloud+Nothings/_/Nothing+Without+You,Cloud Nothings
Faggot,164,1141958,137911,71717b96-14a4-422e-b8c5-b9b992cb12f9,https://www.last.fm/music/Mindless+Self+Indulgence/_/Faggot,Mindless Self Indulgence
Starring Role,0,357766,59270,,https://www.last.fm/music/Marina/_/Starring+Role,Marina
King James,0,483969,92442,,https://www.last.fm/music/Anderson+.Paak/_/King+James,Anderson .Paak
Daylight,266,117501,36162,,https://www.last.fm/music/Matt+and+Kim/_/Daylight,Matt and Kim
Supervillain Theme,0,506667,109878,,https://www.last.fm/music/Madvillain/_/Supervillain+Theme,Madvillain
fake friend,0,95237,15493,,"https://www.last.fm/music/nothing,nowhere./_/fake+friend","nothing,nowhere."
Sing,235,3111969,415178,4ee00f62-b61c-4236-98b7-b511b5ae31a7,https://www.last.fm/music/Ed+Sheeran/_/Sing,Ed Sheeran
Tantrum,0,365279,38187,,https://www.last.fm/music/Ashnikko/_/Tantrum,Ashnikko
Too Young,0,788912,115030,,https://www.last.fm/music/Post+Malone/_/Too+Young,Post Malone
Dark & Handsome,0,536470,88481,,https://www.last.fm/music/Blood+Orange/_/Dark+&+Handsome,Blood Orange
How To Talk,0,389089,54749,,https://www.last.fm/music/LIL+UZI+VERT/_/How+To+Talk,LIL UZI VERT
yesterday,0,433991,36941,,https://www.last.fm/music/LIL+PEEP/_/yesterday,LIL PEEP
Track07,0,220131,49475,,https://www.last.fm/music/Denzel+Curry/_/Track07,Denzel Curry
Stockholm Syndrome,486,6790581,832538,cbdbf977-7ac0-42ee-ab9d-e64ed653d1da,https://www.last.fm/music/Muse/_/Stockholm+Syndrome,Muse
The Message,234,1322156,305454,4b687b49-465a-4fea-b9ef-d90ebffe9e24,https://www.last.fm/music/Nas/_/The+Message,Nas
4 Your Eyez Only,0,459131,73587,,https://www.last.fm/music/J.+Cole/_/4+Your+Eyez+Only,J. Cole
Nightrider,0,277623,59229,,https://www.last.fm/music/Tom+Misch/_/Nightrider,Tom Misch
Heroine,0,887107,65669,,https://www.last.fm/music/SunMi/_/Heroine,SunMi
Lollipop,250,109614,36424,4d695a96-93b9-4528-8e72-858c6a74664f,https://www.last.fm/music/Lil+Wayne/_/Lollipop,Lil Wayne
Dark Times,0,810582,160694,,https://www.last.fm/music/The+Weeknd/_/Dark+Times,The Weeknd
Misguided Ghosts,181,3189969,298292,1cc7451f-a4e6-4b5a-ad27-e5206e1f9d42,https://www.last.fm/music/Paramore/_/Misguided+Ghosts,Paramore
Gold Chains,0,20244,7942,,https://www.last.fm/music/Genesis+Owusu/_/Gold+Chains,Genesis Owusu
Tuscan Leather,366,1026363,169629,4871080b-6af7-4273-8589-6c40f386de23,https://www.last.fm/music/Drake/_/Tuscan+Leather,Drake
D'Evils,0,481468,74220,,https://www.last.fm/music/Sir/_/D%27Evils,Sir
Rock & Roll Queen,170,3984118,603914,0b6a4e34-4889-4170-81ed-2b04e70c0aee,https://www.last.fm/music/The+Subways/_/Rock+&+Roll+Queen,The Subways
Tailwhip,0,571396,99493,,https://www.last.fm/music/Men+I+Trust/_/Tailwhip,Men I Trust
Giant (with Rag'n'Bone Man),0,821938,126558,,https://www.last.fm/music/Calvin+Harris/_/Giant+(with+Rag%27n%27Bone+Man),Calvin Harris
Luv(sic.) Pt3 (feat. Shing02),0,324244,49743,,https://www.last.fm/music/Nujabes/_/Luv(sic.)+Pt3+(feat.+Shing02),Nujabes
WOW (feat. Sabrina Carpenter) - Remix,0,220762,33612,,https://www.last.fm/music/Zara+Larsson/_/WOW+(feat.+Sabrina+Carpenter)+-+Remix,Zara Larsson
Dead Presidents II,265,796570,165310,3c199034-3d2c-4c9a-a0b6-1b58e099be81,https://www.last.fm/music/Jay-Z/_/Dead+Presidents+II,Jay-Z
"Good Little Girl (feat. Donald Glover, Madeleine Martin & Roz Ryan)",0,116228,17718,,"https://www.last.fm/music/Adventure+Time/_/Good+Little+Girl+(feat.+Donald+Glover,+Madeleine+Martin+&+Roz+Ryan)",Adventure Time
Collapsed In Sunbeams,0,60172,23482,,https://www.last.fm/music/Arlo+Parks/_/Collapsed+In+Sunbeams,Arlo Parks
O I End,0,12675,7929,,https://www.last.fm/music/Nils+Frahm/_/O+I+End,Nils Frahm
Silvertongue,0,612646,109363,,https://www.last.fm/music/Young+the+Giant/_/Silvertongue,Young the Giant
The Spirit of Radio,294,1629813,279457,01448e7c-dc32-45e0-9c25-b6b260df83c3,https://www.last.fm/music/Rush/_/The+Spirit+of+Radio,Rush
BO$$,171,1214595,151362,a904ec57-8953-4266-b42a-1ad112a3db97,https://www.last.fm/music/Fifth+Harmony/_/BO$$,Fifth Harmony
Drama Club,0,639354,62078,,https://www.last.fm/music/Melanie+Martinez/_/Drama+Club,Melanie Martinez
A Soulmate Who Wasn’t Meant to Be,0,151212,22674,,https://www.last.fm/music/Jess+Benko/_/A+Soulmate+Who+Wasn%E2%80%99t+Meant+to+Be,Jess Benko
Galvanize,268,2838636,604012,ef8ea00e-ff9f-40b5-af70-2d9e5a31bb78,https://www.last.fm/music/The+Chemical+Brothers/_/Galvanize,The Chemical Brothers
No Auto (feat. Lil Durk),0,388977,51718,,https://www.last.fm/music/LIL+UZI+VERT/_/No+Auto+(feat.+Lil+Durk),LIL UZI VERT
I.Crawl,0,497944,100312,,https://www.last.fm/music/Childish+Gambino/_/I.Crawl,Childish Gambino
Just A Lil Bit,237,1153834,356917,f237dcf0-736e-4f68-8044-625335c0bdae,https://www.last.fm/music/50+Cent/_/Just+A+Lil+Bit,50 Cent
To Be Alone,310,835885,159093,73957ec2-07f5-40f4-bfc2-3a8e381bacf6,https://www.last.fm/music/Hozier/_/To+Be+Alone,Hozier
Scenario,250,994971,234188,edb2f3f1-9cfa-4d70-8be0-3c78da2c7b65,https://www.last.fm/music/A+Tribe+Called+Quest/_/Scenario,A Tribe Called Quest
Rusty (feat. Domo Genesis & Earl Sweatshirt),0,261873,48201,,"https://www.last.fm/music/Tyler,+the+Creator/_/Rusty+(feat.+Domo+Genesis+&+Earl+Sweatshirt)","Tyler, the Creator"
I Love You,0,777488,56150,,https://www.last.fm/music/EXID/_/I+Love+You,EXID
MICHUUL.,0,447081,74986,,https://www.last.fm/music/Duckwrth/_/MICHUUL.,Duckwrth
Cool,191,2841370,585140,36220653-6a22-4a5e-ab13-7314181e871f,https://www.last.fm/music/Gwen+Stefani/_/Cool,Gwen Stefani
Phases,0,595096,59213,,https://www.last.fm/music/PRETTYMUCH/_/Phases,PRETTYMUCH
Pain,195,4075797,568281,6ece49bd-b1b7-4def-9ec7-d52bce733906,https://www.last.fm/music/Three+Days+Grace/_/Pain,Three Days Grace
No Opp Left Behind,0,299214,56774,,https://www.last.fm/music/21+Savage/_/No+Opp+Left+Behind,21 Savage
Batman,0,36582,8138,,https://www.last.fm/music/LPB+Poody/_/Batman,LPB Poody
What A Shame,0,89321,16294,,https://www.last.fm/music/Leyla+Blue/_/What+A+Shame,Leyla Blue
No Use I Just Do,0,95404,19781,,https://www.last.fm/music/Hayley+Williams/_/No+Use+I+Just+Do,Hayley Williams
Not About Angels,189,862718,150521,97abd0b4-1fec-4d2f-b669-c2ea9d164f6b,https://www.last.fm/music/Birdy/_/Not+About+Angels,Birdy
Be Something (feat. Lil Baby),0,318412,40511,,https://www.last.fm/music/Polo+G/_/Be+Something+(feat.+Lil+Baby),Polo G
Nosferatu Man,334,900798,168242,21ea43ba-56dd-4a39-82b5-92ad2e6bc5cd,https://www.last.fm/music/Slint/_/Nosferatu+Man,Slint
Too Much,0,924338,90885,,https://www.last.fm/music/Carly+Rae+Jepsen/_/Too+Much,Carly Rae Jepsen
February 2017 (feat. Clairo and Yaeji),0,698732,83993,,https://www.last.fm/music/Charli+XCX/_/February+2017+(feat.+Clairo+and+Yaeji),Charli XCX
Flash Pose,0,1935977,82008,,https://www.last.fm/music/Pabllo+Vittar/_/Flash+Pose,Pabllo Vittar
Family Affair,204,1495387,423329,06f3a0dd-06dd-4b57-bd7f-46d1b1fbafd5,https://www.last.fm/music/Mary+J.+Blige/_/Family+Affair,Mary J. Blige
Thiago Silva,0,510227,53190,,https://www.last.fm/music/Dave/_/Thiago+Silva,Dave
The Knowing,341,1161777,167462,7f9c27ef-7451-4adb-839a-5d239adcadf5,https://www.last.fm/music/The+Weeknd/_/The+Knowing,The Weeknd
Runnin' with the Devil - 2015 Remaster,0,300897,84876,,https://www.last.fm/music/Van+Halen/_/Runnin%27+with+the+Devil+-+2015+Remaster,Van Halen
Ambiguous Norway,0,21772,7907,,https://www.last.fm/music/Cassandra+Jenkins/_/Ambiguous+Norway,Cassandra Jenkins
Dark Entries,232,1009752,195501,ae5218fb-390f-4298-a0e7-a557915b554f,https://www.last.fm/music/Bauhaus/_/Dark+Entries,Bauhaus
The Summer Ends,286,1556913,206642,477b028a-cffc-40cf-9833-08002e56ca99,https://www.last.fm/music/American+Football/_/The+Summer+Ends,American Football
Shame on a Nigga,177,2338751,475610,,https://www.last.fm/music/Wu-Tang+Clan/_/Shame+on+a+Nigga,Wu-Tang Clan
Game of Pricks,93,979882,145046,381b6012-f5e5-4794-bb05-42e14464e3d1,https://www.last.fm/music/Guided+by+Voices/_/Game+of+Pricks,Guided by Voices
Sinking,0,455032,66016,,https://www.last.fm/music/Clairo/_/Sinking,Clairo
My Choppa Hate Niggas,0,511684,63729,,https://www.last.fm/music/21+Savage/_/My+Choppa+Hate+Niggas,21 Savage
Born Slippy (Nuxx),225,112454,36707,a1a3fb44-9864-4ecd-a38c-28057b62e6e2,https://www.last.fm/music/Underworld/_/Born+Slippy+(Nuxx),Underworld
XNXX,0,637927,78757,,https://www.last.fm/music/Joji/_/XNXX,Joji
"Independent Women, Pt. 1",216,102747,38411,,"https://www.last.fm/music/Destiny%27s+Child/_/Independent+Women,+Pt.+1",Destiny's Child
